,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Count,Age,Historic
150,Altona,11 Keeshan Ct,3,h,683500.0,S,Greg,7/11/2016,13.8,3018.0,1.0,1.0,530.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,149,[[49.95359227]],Contemporary
151,Altona,1/136 Queen St,2,u,580000.0,S,Barlow,8/10/2016,13.8,3018.0,1.0,1.0,225.0,1988.0,Hobsons Bay,Western Metropolitan,150,33.0,Contemporary
152,Altona,173 Queen St,3,h,1335000.0,S,hockingstuart,8/10/2016,13.8,3018.0,1.0,4.0,777.0,1953.0,Hobsons Bay,Western Metropolitan,151,68.0,Historic
153,Altona,1/265 Queen St,3,t,800000.0,SP,hockingstuart,8/10/2016,13.8,3018.0,2.0,2.0,280.0,1997.0,Hobsons Bay,Western Metropolitan,152,24.0,Contemporary
154,Altona,3/26 Grieve Pde,2,u,510000.0,S,Village,10/09/2016,13.8,3018.0,1.0,1.0,127.0,1990.0,Hobsons Bay,Western Metropolitan,153,31.0,Contemporary
155,Altona,261 Queen St,4,h,1070000.0,S,Barlow,10/09/2016,13.8,3018.0,2.0,2.0,695.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,154,[[49.95359227]],Contemporary
156,Altona,4/5 Rose St,2,u,425000.0,S,hockingstuart,10/09/2016,13.8,3018.0,1.0,2.0,115.0,1980.0,Hobsons Bay,Western Metropolitan,155,41.0,Contemporary
157,Altona,1/60 David St,3,u,605000.0,S,Jas,10/12/2016,13.8,3018.0,2.0,2.0,230.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,156,[[49.95359227]],Contemporary
158,Altona,1A Merritt Ct,3,t,705000.0,S,hockingstuart,11/02/2017,13.8,3018.0,2.0,2.0,197.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,157,[[49.95359227]],Contemporary
159,Altona,4/31 Millers Rd,2,u,391000.0,SP,Greg,11/02/2017,13.8,3018.0,1.0,1.0,0.0,1965.0,Hobsons Bay,Western Metropolitan,158,56.0,Historic
160,Altona,111/112 Pier St,2,u,440000.0,SP,hockingstuart,11/02/2017,13.8,3018.0,1.0,1.0,0.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,159,[[49.95359227]],Contemporary
161,Altona,24 Wren St,4,h,845000.0,S,hockingstuart,11/02/2017,13.8,3018.0,1.0,2.0,745.0,1950.0,Hobsons Bay,Western Metropolitan,160,71.0,Historic
162,Altona,1/152 Blyth St,3,t,743000.0,SP,Gunn&Co,12/11/2016,13.8,3018.0,2.0,2.0,211.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,161,[[49.95359227]],Contemporary
163,Altona,4/57 Blyth St,3,u,730000.0,SP,Barlow,13/08/2016,13.8,3018.0,2.0,1.0,69.0,2014.0,Hobsons Bay,Western Metropolitan,162,7.0,Contemporary
164,Altona,164 Maidstone St,3,h,635000.0,S,Sweeney,14/05/2016,13.8,3018.0,1.0,4.0,625.0,1960.0,Hobsons Bay,Western Metropolitan,163,61.0,Historic
165,Altona,3/25 Rayner St,2,u,620000.0,SP,hockingstuart,14/05/2016,13.8,3018.0,1.0,1.0,168.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,164,[[49.95359227]],Contemporary
166,Altona,3/46 Sargood St,2,u,447000.0,S,Burnham,15/10/2016,13.8,3018.0,1.0,1.0,137.0,1990.0,Hobsons Bay,Western Metropolitan,165,31.0,Contemporary
167,Altona,1/57 Blyth St,3,u,730000.0,SP,Barlow,16/04/2016,13.8,3018.0,2.0,1.0,70.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,166,[[49.95359227]],Contemporary
168,Altona,22 Fenfield St,3,h,678000.0,S,hockingstuart,16/04/2016,13.8,3018.0,1.0,2.0,606.0,1950.0,Hobsons Bay,Western Metropolitan,167,71.0,Historic
169,Altona,5/8 David St,2,u,580000.0,PI,Biggin,16/07/2016,13.8,3018.0,2.0,1.0,175.0,2013.0,Hobsons Bay,Western Metropolitan,168,8.0,Contemporary
170,Altona,1/28 Seves St,3,h,712000.0,S,hockingstuart,17/09/2016,13.8,3018.0,1.0,2.0,363.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,169,[[49.95359227]],Contemporary
171,Altona,27 McIntyre Dr,3,h,840000.0,SP,Greg,18/03/2017,13.8,3018.0,2.0,2.0,534.0,1965.0,Hobsons Bay,Western Metropolitan,170,56.0,Historic
172,Altona,4 Boyd St,3,h,980000.0,S,Barlow,19/11/2016,13.8,3018.0,1.0,2.0,724.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,171,[[49.95359227]],Contemporary
173,Altona,12 Spear Ct,3,t,605100.0,S,hockingstuart,22/05/2016,13.8,3018.0,2.0,0.0,265.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,172,[[49.95359227]],Contemporary
174,Altona,185 Queen St,3,h,880000.0,PI,Barlow,22/08/2016,13.8,3018.0,3.0,1.0,577.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,173,[[49.95359227]],Contemporary
175,Altona,3/20 Mulga St,3,u,577000.0,S,Williams,23/04/2016,13.8,3018.0,2.0,1.0,205.0,2007.0,Hobsons Bay,Western Metropolitan,174,14.0,Contemporary
176,Altona,51 Millers Rd,4,h,1030000.0,S,Barlow,25/02/2017,13.8,3018.0,1.0,0.0,797.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,175,[[49.95359227]],Contemporary
177,Altona,2/119 Railway St N,3,u,605000.0,S,Barlow,25/02/2017,13.8,3018.0,1.0,2.0,181.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,176,[[49.95359227]],Contemporary
178,Altona,24 McIntyre Dr,3,h,753000.0,S,Barlow,27/06/2016,13.8,3018.0,2.0,2.0,529.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,177,[[49.95359227]],Contemporary
179,Altona,104 Maidstone St,2,h,857000.0,SP,hockingstuart,27/11/2016,13.8,3018.0,2.0,1.0,675.0,1950.0,Hobsons Bay,Western Metropolitan,178,71.0,Historic
180,Altona,49 Bent St,3,h,1500000.0,S,Barlow,28/05/2016,13.8,3018.0,1.0,1.0,929.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,179,[[49.95359227]],Contemporary
181,Altona,5/57 Blyth St,3,u,730000.0,SP,Barlow,28/05/2016,13.8,3018.0,2.0,1.0,70.0,2014.0,Hobsons Bay,Western Metropolitan,180,7.0,Contemporary
182,Altona,15 Kookaburra St,3,h,900000.0,S,Sweeney,28/05/2016,13.8,3018.0,1.0,4.0,697.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,181,[[49.95359227]],Contemporary
183,Altona,219 Civic Pde,3,h,740000.0,S,Greg,28/08/2016,13.8,3018.0,1.0,2.0,604.0,[[1971.04640773]],Hobsons Bay,Western Metropolitan,182,[[49.95359227]],Contemporary
184,Altona,3 Curtin Ct,4,h,931000.0,S,Sweeney,28/08/2016,13.8,3018.0,2.0,3.0,532.0,1970.0,Hobsons Bay,Western Metropolitan,183,51.0,Contemporary
185,Altona,2/60 David St,2,h,535600.0,SP,Compton,30/07/2016,13.8,3018.0,1.0,1.0,154.0,1996.0,Hobsons Bay,Western Metropolitan,184,25.0,Contemporary
187,Altona North,4 Knapp St,3,h,781000.0,S,Jas,3/09/2016,11.1,3025.0,1.0,2.0,533.0,1970.0,Hobsons Bay,Western Metropolitan,186,51.0,Contemporary
188,Altona North,21 Hatherley Gr,3,h,750000.0,SP,Jas,4/03/2017,11.1,3025.0,1.0,3.0,554.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,187,[[54.00441868]],Contemporary
189,Altona North,3/66 Marion St,2,t,421000.0,S,hockingstuart,4/03/2017,11.1,3025.0,1.0,1.0,77.0,2009.0,Hobsons Bay,Western Metropolitan,188,12.0,Contemporary
190,Altona North,153 Mills St,3,h,1405000.0,S,Sweeney,4/03/2017,11.1,3025.0,1.0,3.0,655.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,189,[[54.00441868]],Contemporary
191,Altona North,33 Carthy St,3,h,683000.0,S,FN,4/06/2016,11.1,3025.0,1.0,2.0,534.0,1967.0,Hobsons Bay,Western Metropolitan,190,54.0,Contemporary
192,Altona North,16 Harris St,3,h,623000.0,S,Sweeney,4/06/2016,11.1,3025.0,1.0,3.0,540.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,191,[[54.00441868]],Contemporary
193,Altona North,1/5 Little St,3,h,720000.0,VB,Greg,6/08/2016,11.1,3025.0,2.0,1.0,0.0,2012.0,Hobsons Bay,Western Metropolitan,192,9.0,Contemporary
194,Altona North,1/95 Mills St,3,h,588000.0,S,Williams,7/05/2016,11.1,3025.0,1.0,1.0,328.0,1970.0,Hobsons Bay,Western Metropolitan,193,51.0,Contemporary
195,Altona North,5 Binns St,3,h,710000.0,PI,Village,7/11/2016,11.1,3025.0,1.0,3.0,540.0,1960.0,Hobsons Bay,Western Metropolitan,194,61.0,Historic
196,Altona North,25 Allan St,4,h,875000.0,SP,Jas,8/10/2016,11.1,3025.0,1.0,4.0,559.0,1965.0,Hobsons Bay,Western Metropolitan,195,56.0,Historic
198,Altona North,1/256 Mason St,2,t,640000.0,S,Williams,11/03/2017,11.1,3025.0,1.0,1.0,252.0,1965.0,Hobsons Bay,Western Metropolitan,197,56.0,Historic
199,Altona North,21 Allan St,4,h,650000.0,SP,Williams,12/06/2016,11.1,3025.0,1.0,4.0,558.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,198,[[54.00441868]],Contemporary
200,Altona North,2/36 May St,3,h,675000.0,S,hockingstuart,14/05/2016,11.1,3025.0,2.0,2.0,171.0,2012.0,Hobsons Bay,Western Metropolitan,199,9.0,Contemporary
201,Altona North,11 Beevers St,3,h,708000.0,S,Greg,15/10/2016,11.1,3025.0,1.0,2.0,585.0,1960.0,Hobsons Bay,Western Metropolitan,200,61.0,Historic
202,Altona North,10 Murphy St,4,h,965000.0,SP,Gunn&Co,15/10/2016,11.1,3025.0,1.0,4.0,851.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,201,[[54.00441868]],Contemporary
203,Altona North,16 Beevers St,3,h,680000.0,S,Sweeney,19/11/2016,11.1,3025.0,1.0,3.0,551.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,202,[[54.00441868]],Contemporary
204,Altona North,21 Neal Ct,3,h,770000.0,SP,hockingstuart,19/11/2016,11.1,3025.0,1.0,3.0,602.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,203,[[54.00441868]],Contemporary
205,Altona North,31 Duosa Rd,3,h,923000.0,S,Greg,22/05/2016,11.1,3025.0,1.0,2.0,740.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,204,[[54.00441868]],Contemporary
206,Altona North,252 Millers Rd,4,h,693000.0,SP,Raine&Horne,22/05/2016,11.1,3025.0,2.0,4.0,315.0,2008.0,Hobsons Bay,Western Metropolitan,205,13.0,Contemporary
207,Altona North,1/156 Chambers Rd,3,h,620000.0,SP,Hunter,22/08/2016,11.1,3025.0,2.0,2.0,276.0,2010.0,Hobsons Bay,Western Metropolitan,206,11.0,Contemporary
208,Altona North,2 Gadsden St,3,h,728500.0,S,Jas,22/08/2016,11.1,3025.0,1.0,1.0,531.0,1960.0,Hobsons Bay,Western Metropolitan,207,61.0,Historic
209,Altona North,24 Hansen St,3,h,931000.0,S,hockingstuart,22/08/2016,11.1,3025.0,2.0,1.0,590.0,1950.0,Hobsons Bay,Western Metropolitan,208,71.0,Historic
210,Altona North,4 Prismall St,3,h,988000.0,S,Sweeney,22/08/2016,11.1,3025.0,1.0,4.0,715.0,2008.0,Hobsons Bay,Western Metropolitan,209,13.0,Contemporary
211,Altona North,122 McIntosh Rd,3,h,590000.0,S,Village,23/04/2016,11.1,3025.0,1.0,2.0,561.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,210,[[54.00441868]],Contemporary
212,Altona North,35 May St,2,h,610000.0,S,RT,24/09/2016,11.1,3025.0,1.0,2.0,691.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,211,[[54.00441868]],Contemporary
213,Altona North,6 Hill St,3,h,815000.0,S,hockingstuart,25/02/2017,11.1,3025.0,2.0,3.0,555.0,1960.0,Hobsons Bay,Western Metropolitan,212,61.0,Historic
214,Altona North,84 May St,4,h,970000.0,S,Greg,25/02/2017,11.1,3025.0,1.0,2.0,708.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,213,[[54.00441868]],Contemporary
215,Altona North,155 Chambers Rd,4,h,760000.0,S,Hunter,27/06/2016,11.1,3025.0,1.0,3.0,668.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,214,[[54.00441868]],Contemporary
216,Altona North,268d Mason St,4,t,847500.0,S,RT,27/06/2016,11.1,3025.0,3.0,1.0,252.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,215,[[54.00441868]],Contemporary
217,Altona North,5 Cresser St,4,h,1200000.0,SP,RT,27/11/2016,11.1,3025.0,1.0,4.0,633.0,1960.0,Hobsons Bay,Western Metropolitan,216,61.0,Historic
218,Altona North,107 McIntosh Rd,3,h,700000.0,SP,Hunter,27/11/2016,11.1,3025.0,1.0,1.0,557.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,217,[[54.00441868]],Contemporary
219,Altona North,10 Knapp St,3,h,625000.0,PI,Hunter,28/05/2016,11.1,3025.0,1.0,1.0,536.0,[[1966.99558132]],Hobsons Bay,Western Metropolitan,218,[[54.00441868]],Contemporary
220,Altona North,4/221 Blackshaws Rd,2,u,292000.0,S,Jas,28/08/2016,11.1,3025.0,1.0,1.0,153.0,1970.0,Hobsons Bay,Western Metropolitan,219,51.0,Contemporary
221,Armadale,8/19 Mercer Rd,2,u,599000.0,S,Jellis,3/09/2016,6.3,3143.0,1.0,1.0,0.0,1964.0,Stonnington,Southern Metropolitan,220,57.0,Historic
222,Armadale,1/42 Adelaide St,2,u,550000.0,VB,Noel,3/12/2016,6.3,3143.0,1.0,0.0,861.0,[[1959.79411215]],Stonnington,Southern Metropolitan,221,[[61.20588785]],Historic
223,Armadale,14/71 Denbigh Rd,3,u,995000.0,S,Marshall,3/12/2016,6.3,3143.0,2.0,2.0,0.0,1998.0,Stonnington,Southern Metropolitan,222,23.0,Contemporary
224,Armadale,4/769 High St,3,t,1205000.0,S,Jellis,3/12/2016,6.3,3143.0,2.0,2.0,101.0,2000.0,Stonnington,Southern Metropolitan,223,21.0,Contemporary
225,Armadale,7 Llaneast St,3,h,1939000.0,S,Jellis,3/12/2016,6.3,3143.0,2.0,2.0,296.0,1889.0,Stonnington,Southern Metropolitan,224,132.0,Historic
226,Armadale,9/55 Northcote Rd,1,u,421500.0,S,Biggin,3/12/2016,6.3,3143.0,1.0,0.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,225,[[61.20588785]],Historic
227,Armadale,28 Cambridge St,3,h,1870000.0,S,Hodges,4/03/2017,6.3,3143.0,1.0,1.0,217.0,1888.0,Stonnington,Southern Metropolitan,226,133.0,Historic
228,Armadale,3/16 Fulton St,2,u,678000.0,S,hockingstuart,4/03/2017,6.3,3143.0,1.0,2.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,227,[[61.20588785]],Historic
229,Armadale,3/20 Mercer Rd,3,t,1918000.0,SP,Jellis,4/03/2017,6.3,3143.0,2.0,2.0,0.0,1995.0,Stonnington,Southern Metropolitan,228,26.0,Contemporary
230,Armadale,1/77 Wattletree Rd,2,u,660000.0,SP,hockingstuart,4/03/2017,6.3,3143.0,1.0,1.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,229,[[61.20588785]],Historic
231,Armadale,12 Willis St,3,h,2050000.0,S,Marshall,4/03/2017,6.3,3143.0,2.0,1.0,205.0,1910.0,Stonnington,Southern Metropolitan,230,111.0,Historic
232,Armadale,8/71 Denbigh Rd,2,u,700000.0,VB,Jellis,4/06/2016,6.3,3143.0,1.0,2.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,231,[[61.20588785]],Historic
235,Armadale,553 Dandenong Rd,5,h,1525000.0,PI,Jellis,7/05/2016,6.3,3143.0,2.0,2.0,693.0,[[1959.79411215]],Stonnington,Southern Metropolitan,234,[[61.20588785]],Historic
236,Armadale,9/19 Mercer Rd,3,u,735000.0,PI,Marshall,7/05/2016,6.3,3143.0,2.0,1.0,2113.0,1970.0,Stonnington,Southern Metropolitan,235,51.0,Contemporary
237,Armadale,6/26 Mercer Rd,2,u,825000.0,S,Jellis,7/05/2016,6.3,3143.0,1.0,1.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,236,[[61.20588785]],Historic
238,Armadale,538a Orrong Rd,3,t,1586000.0,S,RT,7/05/2016,6.3,3143.0,2.0,2.0,246.0,[[1959.79411215]],Stonnington,Southern Metropolitan,237,[[61.20588785]],Historic
239,Armadale,18/41 Kooyong Rd,2,u,645000.0,S,Marshall,8/10/2016,6.3,3143.0,1.0,1.0,0.0,1960.0,Stonnington,Southern Metropolitan,238,61.0,Historic
240,Armadale,10 William St,1,h,1435000.0,SP,Jellis,8/10/2016,6.3,3143.0,2.0,1.0,144.0,1900.0,Stonnington,Southern Metropolitan,239,121.0,Historic
241,Armadale,15/405 Dandenong Rd,1,u,280000.0,PI,hockingstuart,10/09/2016,6.3,3143.0,1.0,1.0,0.0,1975.0,Stonnington,Southern Metropolitan,240,46.0,Contemporary
242,Armadale,1/2 Armadale St,1,u,400000.0,PI,hockingstuart,10/12/2016,6.3,3143.0,1.0,1.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,241,[[61.20588785]],Historic
243,Armadale,4/20 Mercer Rd,2,h,1780000.0,S,Marshall,10/12/2016,6.3,3143.0,2.0,2.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,242,[[61.20588785]],Historic
244,Armadale,8/58 Sutherland Rd,2,u,592500.0,S,hockingstuart,10/12/2016,6.3,3143.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,243,51.0,Contemporary
245,Armadale,40 New St,2,h,1210000.0,S,Marshall,12/11/2016,6.3,3143.0,1.0,0.0,249.0,1910.0,Stonnington,Southern Metropolitan,244,111.0,Historic
246,Armadale,35 Northcote Rd,4,h,2801000.0,S,Marshall,12/11/2016,6.3,3143.0,2.0,2.0,624.0,1900.0,Stonnington,Southern Metropolitan,245,121.0,Historic
247,Armadale,7/53 Wattletree Rd,1,u,390000.0,S,Jellis,14/05/2016,6.3,3143.0,1.0,0.0,881.0,[[1959.79411215]],Stonnington,Southern Metropolitan,246,[[61.20588785]],Historic
248,Armadale,791 High St,3,h,1800000.0,PI,RT,15/10/2016,6.3,3143.0,2.0,2.0,405.0,1910.0,Stonnington,Southern Metropolitan,247,111.0,Historic
249,Armadale,25 Llaneast St,4,h,2200000.0,PI,Jellis,15/10/2016,6.3,3143.0,1.0,2.0,495.0,1900.0,Stonnington,Southern Metropolitan,248,121.0,Historic
250,Armadale,8/569 Orrong Rd,1,u,324000.0,S,Jellis,16/04/2016,6.3,3143.0,1.0,1.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,249,[[61.20588785]],Historic
252,Armadale,34a Rose St,2,h,1125000.0,S,RT,17/09/2016,6.3,3143.0,1.0,2.0,169.0,[[1959.79411215]],Stonnington,Southern Metropolitan,250,[[61.20588785]],Historic
253,Armadale,42 Rose St,3,h,2250000.0,S,Marshall,17/09/2016,6.3,3143.0,3.0,1.0,301.0,[[1959.79411215]],Stonnington,Southern Metropolitan,251,[[61.20588785]],Historic
254,Armadale,12 Auburn Gr,3,h,2360000.0,S,hockingstuart,18/03/2017,6.3,3143.0,2.0,0.0,336.0,[[1959.79411215]],Stonnington,Southern Metropolitan,252,[[61.20588785]],Historic
255,Armadale,31 Hume St,2,h,1900000.0,VB,Jellis,18/03/2017,6.3,3143.0,2.0,0.0,207.0,[[1959.79411215]],Stonnington,Southern Metropolitan,253,[[61.20588785]],Historic
256,Armadale,10/581 Orrong Rd,1,u,440000.0,SP,Jellis,18/03/2017,6.3,3143.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,254,51.0,Contemporary
257,Armadale,7/579 Dandenong Rd,2,u,490000.0,PI,Ray,18/06/2016,6.3,3143.0,1.0,1.0,0.0,1966.0,Stonnington,Southern Metropolitan,255,55.0,Historic
258,Armadale,19 Glassford St,3,h,2365000.0,S,Marshall,18/06/2016,6.3,3143.0,2.0,1.0,316.0,[[1959.79411215]],Stonnington,Southern Metropolitan,256,[[61.20588785]],Historic
259,Armadale,14 New St,3,h,1300000.0,VB,Jellis,18/06/2016,6.3,3143.0,1.0,2.0,212.0,1900.0,Stonnington,Southern Metropolitan,257,121.0,Historic
260,Armadale,7/501 Orrong Rd,3,u,732000.0,S,Gary,18/06/2016,6.3,3143.0,2.0,2.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,258,[[61.20588785]],Historic
261,Armadale,6/51 Armadale St,2,u,704000.0,SP,Greg,19/11/2016,6.3,3143.0,1.0,1.0,0.0,1969.0,Stonnington,Southern Metropolitan,259,52.0,Contemporary
262,Armadale,12/41 Kooyong Rd,2,u,620000.0,VB,Marshall,19/11/2016,6.3,3143.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,260,51.0,Contemporary
263,Armadale,63 Denbigh Rd,3,h,1900000.0,S,Marshall,22/05/2016,6.3,3143.0,1.0,2.0,328.0,1900.0,Stonnington,Southern Metropolitan,261,121.0,Historic
264,Armadale,13/56 Sutherland Rd,1,u,315000.0,SP,Fletchers,22/08/2016,6.3,3143.0,1.0,1.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,262,[[61.20588785]],Historic
265,Armadale,7/22 Derby St,1,u,450000.0,PI,hockingstuart,24/09/2016,6.3,3143.0,1.0,1.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,263,[[61.20588785]],Historic
266,Armadale,10/51 Armadale St,2,u,710000.0,S,Jellis,25/02/2017,6.3,3143.0,1.0,1.0,2471.0,1970.0,Stonnington,Southern Metropolitan,264,51.0,Contemporary
267,Armadale,2/377 Dandenong Rd,2,u,872000.0,S,Jellis,25/02/2017,6.3,3143.0,1.0,1.0,1194.0,1953.0,Stonnington,Southern Metropolitan,265,68.0,Historic
268,Armadale,1/14 Denbigh Rd,2,u,598000.0,S,hockingstuart,25/02/2017,6.3,3143.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,266,51.0,Contemporary
269,Armadale,75 Sutherland Rd,3,h,1285000.0,S,Marshall,25/02/2017,6.3,3143.0,1.0,2.0,186.0,1920.0,Stonnington,Southern Metropolitan,267,101.0,Historic
271,Armadale,1/403 Dandenong Rd,2,u,520000.0,S,hockingstuart,27/06/2016,6.3,3143.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,269,51.0,Contemporary
274,Armadale,3/769 High St,3,t,1101000.0,S,Jellis,27/11/2016,6.3,3143.0,1.0,2.0,103.0,2000.0,Stonnington,Southern Metropolitan,272,21.0,Contemporary
276,Armadale,17 Kooyong Rd,4,h,2000000.0,PI,Marshall,28/05/2016,6.3,3143.0,3.0,4.0,544.0,[[1959.79411215]],Stonnington,Southern Metropolitan,274,[[61.20588785]],Historic
277,Armadale,1/31 Mercer Rd,3,u,869000.0,S,Jellis,28/05/2016,6.3,3143.0,1.0,1.0,0.0,1940.0,Stonnington,Southern Metropolitan,275,81.0,Historic
278,Armadale,16 Llaneast St,5,h,2810000.0,S,Marshall,28/08/2016,6.3,3143.0,2.0,2.0,617.0,[[1959.79411215]],Stonnington,Southern Metropolitan,276,[[61.20588785]],Historic
279,Armadale,2/532 Orrong Rd,2,u,565000.0,S,Ray,28/08/2016,6.3,3143.0,1.0,1.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,277,[[61.20588785]],Historic
280,Armadale,5/555 Orrong Rd,1,u,567000.0,S,hockingstuart,28/08/2016,6.3,3143.0,1.0,1.0,0.0,2013.0,Stonnington,Southern Metropolitan,278,8.0,Contemporary
281,Armadale,3/50 Denbigh Rd,2,u,546000.0,SP,hockingstuart,30/07/2016,6.3,3143.0,0.0,0.0,0.0,[[1959.79411215]],Stonnington,Southern Metropolitan,279,[[61.20588785]],Historic
282,Armadale,7/844 Malvern Rd,2,u,471500.0,S,Ray,30/07/2016,6.3,3143.0,1.0,1.0,0.0,1980.0,Stonnington,Southern Metropolitan,280,41.0,Contemporary
283,Ascot Vale,2/43 Roxburgh St,2,u,455000.0,S,Nelson,3/09/2016,5.9,3032.0,1.0,2.0,0.0,[[1959.19398972]],Moonee Valley,Western Metropolitan,281,[[61.80601028]],Historic
284,Ascot Vale,30 Rothwell St,3,h,940000.0,S,Nelson,3/12/2016,5.9,3032.0,1.0,2.0,298.0,1920.0,Moonee Valley,Western Metropolitan,282,101.0,Historic
285,Ascot Vale,9/5 Rothwell St,2,u,467000.0,SP,Brad,3/12/2016,5.9,3032.0,1.0,1.0,0.0,1980.0,Moonee Valley,Western Metropolitan,283,41.0,Contemporary
286,Ascot Vale,7 Francis St,3,h,1380000.0,SP,Nelson,4/03/2017,5.9,3032.0,2.0,2.0,277.0,1910.0,Moonee Valley,Western Metropolitan,284,111.0,Historic
287,Ascot Vale,2/21 Harold St,2,u,490000.0,VB,Jellis,4/03/2017,5.9,3032.0,1.0,1.0,423.0,1970.0,Moonee Valley,Western Metropolitan,285,51.0,Contemporary
288,Ascot Vale,44 The Parade,4,h,1850000.0,S,Brad,4/03/2017,5.9,3032.0,3.0,1.0,478.0,1900.0,Moonee Valley,Western Metropolitan,286,121.0,Historic
289,Ascot Vale,97 Walter St,3,h,1284000.0,S,Woodards,4/03/2017,5.9,3032.0,1.0,2.0,623.0,1938.0,Moonee Valley,Western Metropolitan,287,83.0,Historic
290,Ascot Vale,98 Epsom Rd,3,h,971000.0,SP,Nelson,4/06/2016,5.9,3032.0,2.0,2.0,285.0,1900.0,Moonee Valley,Western Metropolitan,288,121.0,Historic
291,Ascot Vale,8 Geddes St,2,h,710000.0,PI,Nelson,4/06/2016,5.9,3032.0,1.0,1.0,214.0,1890.0,Moonee Valley,Western Metropolitan,289,131.0,Historic
293,Ascot Vale,119 Roseberry St,2,h,750000.0,SP,Maddison,4/06/2016,5.9,3032.0,1.0,1.0,226.0,1920.0,Moonee Valley,Western Metropolitan,290,101.0,Historic
294,Ascot Vale,10 Fenton St,2,h,1053000.0,S,Nelson,6/08/2016,5.9,3032.0,1.0,1.0,269.0,1900.0,Moonee Valley,Western Metropolitan,291,121.0,Historic
295,Ascot Vale,10 McCully St,3,h,1377000.0,S,Nelson,6/08/2016,5.9,3032.0,1.0,1.0,417.0,1900.0,Moonee Valley,Western Metropolitan,292,121.0,Historic
296,Ascot Vale,120 Epsom Rd,3,h,970000.0,S,Brad,7/05/2016,5.9,3032.0,1.0,2.0,350.0,1904.0,Moonee Valley,Western Metropolitan,293,117.0,Historic
297,Ascot Vale,47 Hurtle St,2,h,940000.0,S,Nelson,7/05/2016,5.9,3032.0,1.0,1.0,330.0,[[1959.19398972]],Moonee Valley,Western Metropolitan,294,[[61.80601028]],Historic
298,Ascot Vale,63 Kent St,2,h,751000.0,PI,Nelson,7/05/2016,5.9,3032.0,1.0,1.0,118.0,1890.0,Moonee Valley,Western Metropolitan,295,131.0,Historic
299,Ascot Vale,4 The Parade,2,h,950000.0,SP,Raine,7/05/2016,5.9,3032.0,1.0,1.0,173.0,1900.0,Moonee Valley,Western Metropolitan,296,121.0,Historic
300,Ascot Vale,1/17 Epsom Rd,2,u,685000.0,S,Brad,7/11/2016,5.9,3032.0,1.0,2.0,228.0,1995.0,Moonee Valley,Western Metropolitan,297,26.0,Contemporary
